filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
2019-04-10-2c56a209-7360-41f2-b624-8d2a5fda0972.jpg,37780,"{}",6,3,"{""name"":""polygon"",""all_points_x"":[135,134,142,143],""all_points_y"":[303,314,316,303]}","{""class"":""9"",""view"":undefined,""with_content"":undefined}"
2019-04-10-2c56a209-7360-41f2-b624-8d2a5fda0972.jpg,37780,"{}",6,4,"{""name"":""polygon"",""all_points_x"":[144,143,145,150,152,152],""all_points_y"":[304,314,316,315,312,304]}","{""class"":""8"",""view"":undefined,""with_content"":undefined}"
2019-04-10-2c56a209-7360-41f2-b624-8d2a5fda0972.jpg,37780,"{}",6,5,"{""name"":""polygon"",""all_points_x"":[105,102,101,154,154,156],""all_points_y"":[297,299,319,321,321,299]}","{""class"":""plate"",""view"":""topview"",""with_content"":""Yes""}"
2019-04-10-2d41f5f9-cfe8-40be-be1a-e833fd7c8811.jpg,25545,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[184,186,188,214,213,211],""all_points_y"":[129,137,137,126,118,117]}","{""class"":""plate"",""view"":""slantview"",""with_content"":""No""}"
2019-04-10-2d167382-13de-4390-a34f-147fe945bbc4.jpg,17999,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[129,130,146,146],""all_points_y"":[123,133,129,118]}","{""class"":""plate"",""view"":""slantview"",""with_content"":""No""}"
2019-04-10-2dbbc8ca-3293-4207-918d-e9288f86bdef.jpg,19099,"{}",7,0,"{""name"":""polygon"",""all_points_x"":[88,89,95,95],""all_points_y"":[152,161,161,152]}","{""class"":""V"",""view"":undefined,""with_content"":undefined}"
2019-04-10-2dbbc8ca-3293-4207-918d-e9288f86bdef.jpg,19099,"{}",7,1,"{""name"":""polygon"",""all_points_x"":[97,103,104,96],""all_points_y"":[161,161,152,153]}","{""class"":""K"",""view"":undefined,""with_content"":undefined}"
2019-04-10-2dbbc8ca-3293-4207-918d-e9288f86bdef.jpg,19099,"{}",7,2,"{""name"":""polygon"",""all_points_x"":[80,80,86,87],""all_points_y"":[162,170,170,161]}","{""class"":""0"",""view"":undefined,""with_content"":undefined}"
2019-04-10-2dbbc8ca-3293-4207-918d-e9288f86bdef.jpg,19099,"{}",7,3,"{""name"":""polygon"",""all_points_x"":[88,88,95,96],""all_points_y"":[162,171,171,161]}","{""class"":""2"",""view"":undefined,""with_content"":undefined}"
2019-04-10-2dbbc8ca-3293-4207-918d-e9288f86bdef.jpg,19099,"{}",7,4,"{""name"":""polygon"",""all_points_x"":[96,101,104,97],""all_points_y"":[171,170,161,162]}","{""class"":""7"",""view"":undefined,""with_content"":undefined}"
2019-04-10-2dbbc8ca-3293-4207-918d-e9288f86bdef.jpg,19099,"{}",7,5,"{""name"":""polygon"",""all_points_x"":[105,112,113,105],""all_points_y"":[171,171,161,161]}","{""class"":""2"",""view"":undefined,""with_content"":undefined}"
2019-04-10-2dbbc8ca-3293-4207-918d-e9288f86bdef.jpg,19099,"{}",7,6,"{""name"":""polygon"",""all_points_x"":[77,77,115,115],""all_points_y"":[152,171,171,152]}","{""class"":""plate"",""view"":""topview"",""with_content"":""Yes""}"
2019-04-10-2e5cba63-19d4-496e-9214-40a02e53eec2.jpg,84036,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[553,553,564,564],""all_points_y"":[247,261,245,226]}","{""class"":""plate"",""view"":""sideview"",""with_content"":""No""}"
2019-04-10-2eaa1f46-0e78-4332-bddd-02ce048c7abe.jpg,14381,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[56,56,86,86],""all_points_y"":[151,166,166,152]}","{""class"":""plate"",""view"":""topview"",""with_content"":""No""}"
2019-04-10-2f2ed4e7-35f0-44f3-816a-8c99be33bb3a.jpg,73486,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[55,52,89,93],""all_points_y"":[308,319,343,332]}","{""class"":""plate"",""view"":""slantview"",""with_content"":""No""}"
2019-04-10-2f1494d4-4da6-465a-91b2-fa206101def5.jpg,70512,"{}",7,0,"{""name"":""polygon"",""all_points_x"":[74,72,78,81,77],""all_points_y"":[197,206,208,200,196]}","{""class"":""P"",""view"":undefined,""with_content"":undefined}"
2019-04-10-2f1494d4-4da6-465a-91b2-fa206101def5.jpg,70512,"{}",7,1,"{""name"":""polygon"",""all_points_x"":[82,77,84,87,87],""all_points_y"":[201,210,215,207,204]}","{""class"":""R"",""view"":undefined,""with_content"":undefined}"
2019-04-10-2f1494d4-4da6-465a-91b2-fa206101def5.jpg,70512,"{}",7,2,"{""name"":""polygon"",""all_points_x"":[89,88,91,93,95,96,95],""all_points_y"":[209,217,220,221,217,211,208]}","{""class"":""8"",""view"":undefined,""with_content"":undefined}"
2019-04-10-2f1494d4-4da6-465a-91b2-fa206101def5.jpg,70512,"{}",7,3,"{""name"":""polygon"",""all_points_x"":[96,93,98,102,102,101],""all_points_y"":[212,221,225,221,216,213]}","{""class"":""0"",""view"":undefined,""with_content"":undefined}"
2019-04-10-2f1494d4-4da6-465a-91b2-fa206101def5.jpg,70512,"{}",7,4,"{""name"":""polygon"",""all_points_x"":[103,101,100,104,105,105],""all_points_y"":[216,221,227,226,220,217]}","{""class"":""1"",""view"":undefined,""with_content"":undefined}"
2019-04-10-2f1494d4-4da6-465a-91b2-fa206101def5.jpg,70512,"{}",7,5,"{""name"":""polygon"",""all_points_x"":[107,105,104,108,111,112,112],""all_points_y"":[219,222,230,231,229,224,220]}","{""class"":""0"",""view"":undefined,""with_content"":undefined}"
2019-04-10-2f1494d4-4da6-465a-91b2-fa206101def5.jpg,70512,"{}",7,6,"{""name"":""polygon"",""all_points_x"":[73,72,69,112,114,118],""all_points_y"":[192,194,206,236,235,222]}","{""class"":""plate"",""view"":""slantview"",""with_content"":""Yes""}"
2019-04-10-2fa88362-bbc0-41aa-af71-ea2770855372.jpg,91101,"{}",7,0,"{""name"":""polygon"",""all_points_x"":[234,235,245,250,250,234],""all_points_y"":[419,432,429,421,416,416]}","{""class"":""P"",""view"":undefined,""with_content"":undefined}"
2019-04-10-2fa88362-bbc0-41aa-af71-ea2770855372.jpg,91101,"{}",7,1,"{""name"":""polygon"",""all_points_x"":[252,269,267,251],""all_points_y"":[430,430,414,416]}","{""class"":""N"",""view"":undefined,""with_content"":undefined}"
2019-04-10-2fa88362-bbc0-41aa-af71-ea2770855372.jpg,91101,"{}",7,2,"{""name"":""polygon"",""all_points_x"":[222,223,234,237,238,233],""all_points_y"":[433,451,452,449,440,431]}","{""class"":""6"",""view"":undefined,""with_content"":undefined}"
2019-04-10-2fa88362-bbc0-41aa-af71-ea2770855372.jpg,91101,"{}",7,3,"{""name"":""polygon"",""all_points_x"":[239,240,248,254,255,253,246],""all_points_y"":[433,450,451,448,443,430,429]}","{""class"":""8"",""view"":undefined,""with_content"":undefined}"
2019-04-10-2fa88362-bbc0-41aa-af71-ea2770855372.jpg,91101,"{}",7,4,"{""name"":""polygon"",""all_points_x"":[258,256,265,271,273,269],""all_points_y"":[431,449,450,450,444,430]}","{""class"":""4"",""view"":undefined,""with_content"":undefined}"
2019-04-10-2fa88362-bbc0-41aa-af71-ea2770855372.jpg,91101,"{}",7,5,"{""name"":""polygon"",""all_points_x"":[272,274,280,279],""all_points_y"":[431,451,452,430]}","{""class"":""1"",""view"":undefined,""with_content"":undefined}"
2019-04-10-2fa88362-bbc0-41aa-af71-ea2770855372.jpg,91101,"{}",7,6,"{""name"":""polygon"",""all_points_x"":[210,211,293,292],""all_points_y"":[417,452,451,414]}","{""class"":""plate"",""view"":""topview"",""with_content"":""Yes""}"
2019-04-10-3b837343-1081-4d7c-b8f0-9ef8182a1893.jpg,81658,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[497,499,532,532],""all_points_y"":[221,234,217,203]}","{""class"":""plate"",""view"":""slantview"",""with_content"":""No""}"
2019-04-10-3bc33c0d-2b95-47fa-976c-3b138565232e.jpg,18010,"{}",6,0,"{""name"":""polygon"",""all_points_x"":[86,86,94,93],""all_points_y"":[115,124,124,115]}","{""class"":""H"",""view"":undefined,""with_content"":undefined}"
2019-04-10-3bc33c0d-2b95-47fa-976c-3b138565232e.jpg,18010,"{}",6,1,"{""name"":""polygon"",""all_points_x"":[100,94,93,100],""all_points_y"":[124,124,115,115]}","{""class"":""T"",""view"":undefined,""with_content"":undefined}"
2019-04-10-3bc33c0d-2b95-47fa-976c-3b138565232e.jpg,18010,"{}",6,2,"{""name"":""polygon"",""all_points_x"":[105,102,103,105],""all_points_y"":[123,123,115,115]}","{""class"":""1"",""view"":undefined,""with_content"":undefined}"
2019-04-10-3bc33c0d-2b95-47fa-976c-3b138565232e.jpg,18010,"{}",6,3,"{""name"":""polygon"",""all_points_x"":[108,105,106,109],""all_points_y"":[123,123,115,115]}","{""class"":""1"",""view"":undefined,""with_content"":undefined}"
2019-04-10-3bc33c0d-2b95-47fa-976c-3b138565232e.jpg,18010,"{}",6,4,"{""name"":""polygon"",""all_points_x"":[115,109,109,115],""all_points_y"":[123,123,115,115]}","{""class"":""8"",""view"":undefined,""with_content"":undefined}"
2019-04-10-3bc33c0d-2b95-47fa-976c-3b138565232e.jpg,18010,"{}",6,5,"{""name"":""polygon"",""all_points_x"":[77,78,77,77,126,126],""all_points_y"":[114,115,118,126,125,114]}","{""class"":""plate"",""view"":""topview"",""with_content"":""Yes""}"
2019-04-10-3c9f4992-c6b6-46ae-a8a7-b18834b36795.jpg,40608,"{}",7,0,"{""name"":""polygon"",""all_points_x"":[117,118,124,123],""all_points_y"":[350,358,358,349]}","{""class"":""N"",""view"":undefined,""with_content"":undefined}"
2019-04-10-3c9f4992-c6b6-46ae-a8a7-b18834b36795.jpg,40608,"{}",7,1,"{""name"":""polygon"",""all_points_x"":[125,125,132,132],""all_points_y"":[350,357,358,349]}","{""class"":""M"",""view"":undefined,""with_content"":undefined}"
2019-04-10-3c9f4992-c6b6-46ae-a8a7-b18834b36795.jpg,40608,"{}",7,2,"{""name"":""polygon"",""all_points_x"":[111,110,119,117],""all_points_y"":[358,366,366,357]}","{""class"":""6"",""view"":undefined,""with_content"":undefined}"
2019-04-10-3c9f4992-c6b6-46ae-a8a7-b18834b36795.jpg,40608,"{}",7,3,"{""name"":""polygon"",""all_points_x"":[124,117,119,125],""all_points_y"":[366,366,358,358]}","{""class"":""3"",""view"":undefined,""with_content"":undefined}"
2019-04-10-3c9f4992-c6b6-46ae-a8a7-b18834b36795.jpg,40608,"{}",7,4,"{""name"":""polygon"",""all_points_x"":[131,124,125,133],""all_points_y"":[366,365,358,357]}","{""class"":""4"",""view"":undefined,""with_content"":undefined}"
2019-04-10-3c9f4992-c6b6-46ae-a8a7-b18834b36795.jpg,40608,"{}",7,5,"{""name"":""polygon"",""all_points_x"":[139,131,131,138],""all_points_y"":[365,365,357,358]}","{""class"":""4"",""view"":undefined,""with_content"":undefined}"
2019-04-10-3c9f4992-c6b6-46ae-a8a7-b18834b36795.jpg,40608,"{}",7,6,"{""name"":""polygon"",""all_points_x"":[109,108,108,142,141],""all_points_y"":[350,352,367,366,349]}","{""class"":""plate"",""view"":""topview"",""with_content"":""Yes""}"
2019-04-10-3c023312-17d7-4bb9-91d5-09b3bf4273d8.jpg,15913,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[76,76,76,103,103],""all_points_y"":[122,125,136,136,126]}","{""class"":""plate"",""view"":""topview"",""with_content"":""No""}"
2019-04-10-3d88fa24-b6e2-4765-a9a3-c64fec8c8a30.jpg,74208,"{}",7,0,"{""name"":""polygon"",""all_points_x"":[193,196,205,204],""all_points_y"":[495,511,511,495]}","{""class"":""B"",""view"":undefined,""with_content"":undefined}"
2019-04-10-3d88fa24-b6e2-4765-a9a3-c64fec8c8a30.jpg,74208,"{}",7,1,"{""name"":""polygon"",""all_points_x"":[208,217,222,206],""all_points_y"":[510,510,496,496]}","{""class"":""V"",""view"":undefined,""with_content"":undefined}"
2019-04-10-3d88fa24-b6e2-4765-a9a3-c64fec8c8a30.jpg,74208,"{}",7,2,"{""name"":""polygon"",""all_points_x"":[228,228,241,242],""all_points_y"":[496,511,512,496]}","{""class"":""2"",""view"":""slantview"",""with_content"":undefined}"
2019-04-10-3d88fa24-b6e2-4765-a9a3-c64fec8c8a30.jpg,74208,"{}",7,3,"{""name"":""polygon"",""all_points_x"":[244,242,252,254,256],""all_points_y"":[496,510,511,507,495]}","{""class"":""5"",""view"":undefined,""with_content"":undefined}"
2019-04-10-3d88fa24-b6e2-4765-a9a3-c64fec8c8a30.jpg,74208,"{}",7,4,"{""name"":""polygon"",""all_points_x"":[258,255,267,270,269],""all_points_y"":[496,509,510,504,493]}","{""class"":""8"",""view"":undefined,""with_content"":undefined}"
2019-04-10-3d88fa24-b6e2-4765-a9a3-c64fec8c8a30.jpg,74208,"{}",7,5,"{""name"":""polygon"",""all_points_x"":[272,269,269,278,283,282,275],""all_points_y"":[495,499,509,510,499,494,493]}","{""class"":""9"",""view"":undefined,""with_content"":undefined}"
2019-04-10-3d88fa24-b6e2-4765-a9a3-c64fec8c8a30.jpg,74208,"{}",7,6,"{""name"":""polygon"",""all_points_x"":[187,187,185,186,288,289,289],""all_points_y"":[494,494,499,514,511,510,492]}","{""class"":""plate"",""view"":""slantview"",""with_content"":""Yes""}"
2019-04-10-3de28778-98d1-43d7-8820-c5b4f48afb31.jpg,12694,"{}",7,0,"{""name"":""polygon"",""all_points_x"":[75,75,81,83],""all_points_y"":[81,90,91,82]}","{""class"":""W"",""view"":undefined,""with_content"":undefined}"
2019-04-10-3de28778-98d1-43d7-8820-c5b4f48afb31.jpg,12694,"{}",7,1,"{""name"":""polygon"",""all_points_x"":[85,84,90,90],""all_points_y"":[82,90,90,82]}","{""class"":""A"",""view"":undefined,""with_content"":undefined}"
2019-04-10-3de28778-98d1-43d7-8820-c5b4f48afb31.jpg,12694,"{}",7,2,"{""name"":""polygon"",""all_points_x"":[67,67,73,74],""all_points_y"":[89,97,98,89]}","{""class"":""3"",""view"":undefined,""with_content"":undefined}"
2019-04-10-3de28778-98d1-43d7-8820-c5b4f48afb31.jpg,12694,"{}",7,3,"{""name"":""polygon"",""all_points_x"":[81,83,83,75,74],""all_points_y"":[98,95,90,90,96]}","{""class"":""6"",""view"":undefined,""with_content"":undefined}"
2019-04-10-3de28778-98d1-43d7-8820-c5b4f48afb31.jpg,12694,"{}",7,4,"{""name"":""polygon"",""all_points_x"":[84,90,91,83],""all_points_y"":[98,99,90,90]}","{""class"":""0"",""view"":undefined,""with_content"":undefined}"
2019-04-10-3de28778-98d1-43d7-8820-c5b4f48afb31.jpg,12694,"{}",7,5,"{""name"":""polygon"",""all_points_x"":[93,92,99,99],""all_points_y"":[91,98,98,90]}","{""class"":""4"",""view"":undefined,""with_content"":undefined}"
2019-04-10-3de28778-98d1-43d7-8820-c5b4f48afb31.jpg,12694,"{}",7,6,"{""name"":""polygon"",""all_points_x"":[67,65,64,100,101],""all_points_y"":[81,82,98,99,81]}","{""class"":""plate"",""view"":""topview"",""with_content"":""Yes""}"
2019-04-10-3e867b9c-f1a3-45d2-9b87-c072c87592b1.jpg,65908,"{}",1,0,"{""name"":""polygon"",""all_points_x"":[377,376,378,408,406],""all_points_y"":[354,356,372,362,344]}","{""class"":""plate"",""view"":""slantview"",""with_content"":""No""}"
2019-04-10-3fdb714f-9b57-492d-9034-547c04c75f08.jpg,64724,"{}",7,0,"{""name"":""polygon"",""all_points_x"":[172,172,182,183],""all_points_y"":[355,369,368,355]}","{""class"":""V"",""view"":undefined,""with_content"":undefined}"
2019-04-10-3fdb714f-9b57-492d-9034-547c04c75f08.jpg,64724,"{}",7,1,"{""name"":""polygon"",""all_points_x"":[196,183,183,188,189],""all_points_y"":[368,368,354,354,362]}","{""class"":""L"",""view"":undefined,""with_content"":undefined}"
2019-04-10-3fdb714f-9b57-492d-9034-547c04c75f08.jpg,64724,"{}",7,2,"{""name"":""polygon"",""all_points_x"":[202,202,211,214,212],""all_points_y"":[354,368,367,363,352]}","{""class"":""0"",""view"":undefined,""with_content"":undefined}"
2019-04-10-3fdb714f-9b57-492d-9034-547c04c75f08.jpg,64724,"{}",7,3,"{""name"":""polygon"",""all_points_x"":[215,215,225,226,225],""all_points_y"":[352,366,366,360,352]}","{""class"":""5"",""view"":undefined,""with_content"":undefined}"
2019-04-10-3fdb714f-9b57-492d-9034-547c04c75f08.jpg,64724,"{}",7,4,"{""name"":""polygon"",""all_points_x"":[228,226,227,232,237,238,236],""all_points_y"":[352,357,364,364,363,354,351]}","{""class"":""9"",""view"":undefined,""with_content"":undefined}"
2019-04-10-3fdb714f-9b57-492d-9034-547c04c75f08.jpg,64724,"{}",7,5,"{""name"":""polygon"",""all_points_x"":[240,237,238,240,244,247,249],""all_points_y"":[350,354,363,364,365,364,350]}","{""class"":""7"",""view"":undefined,""with_content"":undefined}"
2019-04-10-3fdb714f-9b57-492d-9034-547c04c75f08.jpg,64724,"{}",7,6,"{""name"":""polygon"",""all_points_x"":[171,169,168,170,252,252],""all_points_y"":[354,356,371,372,365,347]}","{""class"":""plate"",""view"":""slantview"",""with_content"":""Yes""}"
2019-04-10-4a0e0fba-ee27-4ee9-acae-d9265b59d113.jpg,50952,"{}",7,0,"{""name"":""polygon"",""all_points_x"":[137,138,138,151,152,146,144],""all_points_y"":[306,306,319,319,315,314,305]}","{""class"":""L"",""view"":undefined,""with_content"":undefined}"
2019-04-10-4a0e0fba-ee27-4ee9-acae-d9265b59d113.jpg,50952,"{}",7,1,"{""name"":""polygon"",""all_points_x"":[151,152,155,162,164],""all_points_y"":[305,313,318,318,304]}","{""class"":""V"",""view"":undefined,""with_content"":undefined}"
2019-04-10-4a0e0fba-ee27-4ee9-acae-d9265b59d113.jpg,50952,"{}",7,2,"{""name"":""polygon"",""all_points_x"":[130,127,128,134,139,138],""all_points_y"":[319,321,331,333,332,318]}","{""class"":""8"",""view"":undefined,""with_content"":undefined}"
2019-04-10-4a0e0fba-ee27-4ee9-acae-d9265b59d113.jpg,50952,"{}",7,3,"{""name"":""polygon"",""all_points_x"":[152,140,140,152],""all_points_y"":[332,333,318,319]}","{""class"":""9"",""view"":undefined,""with_content"":undefined}"
2019-04-10-4a0e0fba-ee27-4ee9-acae-d9265b59d113.jpg,50952,"{}",7,4,"{""name"":""polygon"",""all_points_x"":[165,152,152,165],""all_points_y"":[332,332,317,318]}","{""class"":""0"",""view"":undefined,""with_content"":undefined}"
2019-04-10-4a0e0fba-ee27-4ee9-acae-d9265b59d113.jpg,50952,"{}",7,5,"{""name"":""polygon"",""all_points_x"":[178,165,165,177],""all_points_y"":[332,332,317,317]}","{""class"":""6"",""view"":undefined,""with_content"":undefined}"
2019-04-10-4a0e0fba-ee27-4ee9-acae-d9265b59d113.jpg,50952,"{}",7,6,"{""name"":""polygon"",""all_points_x"":[122,122,124,182,181],""all_points_y"":[305,308,334,333,303]}","{""class"":""plate"",""view"":""topview"",""with_content"":""Yes""}"
2019-04-10-4be81984-12e1-4df1-86ff-7deac739dcb7.jpg,65532,"{}",7,0,"{""name"":""polygon"",""all_points_x"":[174,175,189,190],""all_points_y"":[217,234,233,216]}","{""class"":""U"",""view"":undefined,""with_content"":undefined}"
2019-04-10-4be81984-12e1-4df1-86ff-7deac739dcb7.jpg,65532,"{}",7,1,"{""name"":""polygon"",""all_points_x"":[192,192,204,204],""all_points_y"":[216,235,235,216]}","{""class"":""Y"",""view"":undefined,""with_content"":undefined}"
2019-04-10-4be81984-12e1-4df1-86ff-7deac739dcb7.jpg,65532,"{}",7,2,"{""name"":""polygon"",""all_points_x"":[161,160,170,172],""all_points_y"":[231,250,252,232]}","{""class"":""7"",""view"":undefined,""with_content"":undefined}"
2019-04-10-4be81984-12e1-4df1-86ff-7deac739dcb7.jpg,65532,"{}",7,3,"{""name"":""polygon"",""all_points_x"":[175,174,182,189,189],""all_points_y"":[236,250,252,252,233]}","{""class"":""2"",""view"":undefined,""with_content"":undefined}"
2019-04-10-4be81984-12e1-4df1-86ff-7deac739dcb7.jpg,65532,"{}",7,4,"{""name"":""polygon"",""all_points_x"":[190,191,201,205,206],""all_points_y"":[236,251,252,250,236]}","{""class"":""9"",""view"":undefined,""with_content"":undefined}"
2019-04-10-4be81984-12e1-4df1-86ff-7deac739dcb7.jpg,65532,"{}",7,5,"{""name"":""polygon"",""all_points_x"":[207,206,219,221],""all_points_y"":[233,252,252,234]}","{""class"":""7"",""view"":undefined,""with_content"":undefined}"
2019-04-10-4be81984-12e1-4df1-86ff-7deac739dcb7.jpg,65532,"{}",7,6,"{""name"":""polygon"",""all_points_x"":[158,157,227,226],""all_points_y"":[214,251,253,216]}","{""class"":""plate"",""view"":""topview"",""with_content"":""Yes""}"
2019-04-10-4cf18791-3b62-4003-a407-0d64faa4dfe1.jpg,74190,"{}",7,0,"{""name"":""polygon"",""all_points_x"":[66,64,73,74],""all_points_y"":[172,186,189,173]}","{""class"":""J"",""view"":undefined,""with_content"":undefined}"
2019-04-10-4cf18791-3b62-4003-a407-0d64faa4dfe1.jpg,74190,"{}",7,1,"{""name"":""polygon"",""all_points_x"":[81,72,76,82],""all_points_y"":[190,187,173,176]}","{""class"":""A"",""view"":undefined,""with_content"":undefined}"
2019-04-10-4cf18791-3b62-4003-a407-0d64faa4dfe1.jpg,74190,"{}",7,2,"{""name"":""polygon"",""all_points_x"":[94,85,87,96],""all_points_y"":[192,189,177,178]}","{""class"":""9"",""view"":undefined,""with_content"":undefined}"
2019-04-10-4cf18791-3b62-4003-a407-0d64faa4dfe1.jpg,74190,"{}",7,3,"{""name"":""polygon"",""all_points_x"":[104,94,97,105],""all_points_y"":[194,192,178,180]}","{""class"":""9"",""view"":undefined,""with_content"":undefined}"
2019-04-10-4cf18791-3b62-4003-a407-0d64faa4dfe1.jpg,74190,"{}",7,4,"{""name"":""polygon"",""all_points_x"":[112,103,106,115],""all_points_y"":[196,194,179,182]}","{""class"":""3"",""view"":undefined,""with_content"":undefined}"
2019-04-10-4cf18791-3b62-4003-a407-0d64faa4dfe1.jpg,74190,"{}",7,5,"{""name"":""polygon"",""all_points_x"":[113,123,125,115],""all_points_y"":[196,198,183,181]}","{""class"":""2"",""view"":undefined,""with_content"":undefined}"
2019-04-10-4cf18791-3b62-4003-a407-0d64faa4dfe1.jpg,74190,"{}",7,6,"{""name"":""polygon"",""all_points_x"":[63,62,61,61,127,128,129],""all_points_y"":[171,171,174,187,200,198,182]}","{""class"":""plate"",""view"":""slantview"",""with_content"":""Yes""}"
